type,zone,from_station_name,to_station_name,departure,arrival,duration,number_of_halts,distance,speed,departure_days,sunday,monday,tuesday,wednesday,thursday,friday,saturday,classes,first_ac,second_ac,third_ac,first_class,sleeper,chair_car,second_sitting,name
Exp,WR,Jodhpur Junction,Mumbai Bandra Terminus,19:20,13:05,17.75,8.0,935.0,52.7,------S,F,F,F,F,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Jodhpur Bandra Express
Exp,?,Bhubaneswar,Kirandul,19:35,21:20,25.75,55.0,935.0,36.3,SMTWTFS,T,T,T,T,T,T,T,SL,F,F,F,F,T,F,F,Hirakhand Express Slip
Exp,ECR,Mathura Junction,Patna Junction,22:00,17:20,19.33333333,16.0,936.0,48.4,S---TF-,T,F,F,F,T,T,F,SL 3A 2A,F,T,T,F,T,F,F,Mathura Patna Express
Exp,ECoR,Puri,Patna Junction,14:05,10:00,19.91666667,22.0,937.0,47.0,-M-----,F,T,F,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Baidyanathdham Express
Exp,ECR,Patna Junction,Mathura Junction,11:50,07:20,19.5,15.0,938.0,48.1,S-T---S,T,F,T,F,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Patna Mathura Express
Exp,ECoR,Darbhanga Junction,Puri,07:00,03:20,20.33333333,19.0,942.0,46.3,------S,F,F,F,F,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Darbhanga-Puri Weekly Express
Exp,ECoR,Puri,Darbhanga Junction,14:05,11:10,21.08333333,19.0,942.0,44.7,----T--,F,F,F,F,T,F,F,SL 3A 2A,F,T,T,F,T,F,F,Puri-Darbhanga Weekly Express
Exp,SWR,Kanniyakumari,Bangalore City Junction,10:30,06:55,20.41666667,42.0,944.0,46.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Island Express
Exp,SWR,Bangalore City Junction,Kanniyakumari,21:40,19:00,21.33333333,45.0,944.0,44.3,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Island Express
SF,NWR,Udaipur City,Mumbai Bandra Terminus,21:35,14:30,16.91666667,12.0,945.0,55.9,--T-T-S,F,F,T,F,T,F,T,SL 3A 2A,F,T,T,F,T,F,F,Udaipur Bandra SF Express Slip
SF,WR,Mumbai Bandra Terminus,Udaipur City,15:45,08:55,17.16666667,12.0,945.0,55.0,S--W-F-,T,F,F,T,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Bandra-Udaipur SF Express
Exp,WR,Mumbai Central,Porbandar,08:20,05:50,21.5,60.0,955.0,44.4,SMTWTFS,T,T,T,T,T,T,T,SL 3A FC,F,F,T,T,T,F,F,Saurashtra Express
Exp,WR,Porbandar,Mumbai Central,21:05,19:15,22.16666667,59.0,955.0,43.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A FC,F,F,T,T,T,F,F,Saurashtra Express
Exp,CR,Nagpur Junction,Ahmedabad Junction,09:35,03:40,18.08333333,12.0,959.0,53.0,---W--S,F,F,F,T,F,F,T,SL 3A,F,F,T,F,T,F,F,Prerna Express
Exp,CR,Ahmedabad Junction,Nagpur Junction,16:25,12:15,19.83333333,12.0,959.0,48.4,S---T--,T,F,F,F,T,F,F,SL 3A,F,F,T,F,T,F,F,Prerna Express
SF,CR,Jabalpur Junction,Delhi Hazrat Nizamuddin,18:10,11:35,17.41666667,28.0,961.0,55.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Mahakoshal Express
SF,CR,Delhi Hazrat Nizamuddin,Jabalpur Junction,16:10,09:35,17.41666667,27.0,961.0,55.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Mahakoshal Express
Exp,CR,Shahu Maharaj Terminus,Ahmedabad Junction,12:50,07:45,18.91666667,16.0,961.0,50.8,------S,F,F,F,F,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Kolhapur-Ahmedabad Express
Exp,CR,Ahmedabad Junction,Shahu Maharaj Terminus,19:30,15:25,19.91666667,16.0,961.0,48.3,S------,T,F,F,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Ahmedabad-Kolhapur Express
SF,NER,Gorakhpur Junction,Hisar,16:35,10:00,17.41666667,12.0,962.0,55.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Gorakhdham Express
SF,NER,Hisar,Gorakhpur Junction,16:35,10:00,17.41666667,12.0,962.0,55.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Gorakhdham Express
Exp,SCR,Kakinada Town,Bangalore City Junction,17:35,12:35,19,32.0,963.0,50.7,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Seshadri Express
Exp,SCR,Bangalore City Junction,Kakinada Town,13:20,08:45,19.41666667,31.0,963.0,49.6,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Seshadri Express
Exp,NER,Old Delhi,Raxaul Junction,17:15,16:50,23.58333333,44.0,964.0,40.9,SMTWTFS,T,T,T,T,T,T,T,SL 3A,F,F,T,F,T,F,F,Satyagraha Express
Exp,NER,Raxaul Junction,Old Delhi,08:50,09:20,24.5,44.0,964.0,39.3,SMTWTFS,T,T,T,T,T,T,T,SL 3A,F,F,T,F,T,F,F,Satyagraha Express
SF,CR,Gondia Junction,Mumbai CST,14:55,06:50,15.91666667,23.0,968.0,60.8,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Vidarbha Express
SF,CR,Mumbai CST,Gondia Junction,19:10,11:10,16,22.0,968.0,60.5,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Vidarbha Express
SF,ECR,Old Delhi,Gaya Junction,19:10,09:45,14.58333333,5.0,972.0,66.7,-----F-,F,F,F,F,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Delhi Gaya S
Exp,WR,Indore Junction BG,Pune Junction,14:00,08:10,18.16666667,13.0,972.0,53.5,-M--TF-,F,T,F,F,T,T,F,SL 3A 2A,F,T,T,F,T,F,F,Indore Pune Express
Exp,WR,Pune Junction,Indore Junction BG,15:20,09:30,18.16666667,13.0,972.0,53.5,--T--FS,F,F,T,F,F,T,T,SL 3A 2A,F,T,T,F,T,F,F,Pune Indore Express
Exp,ECoR,Huzur Sahib Nanded,Visakhapatnam Junction,16:15,10:15,18,10.0,973.0,54.1,S---T--,T,F,F,F,T,F,F,SL 3A 2A,F,T,T,F,T,F,F,Nanded-Visakhapatnam Express
Exp,ECoR,Visakhapatnam Junction,Huzur Sahib Nanded,19:40,14:35,18.91666667,10.0,973.0,51.4,---W--S,F,F,F,T,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Visakhapatnam-Nanded Express
Exp,NFR,Guwahati,Kolkata Sealdah,22:30,19:25,20.91666667,30.0,975.0,46.6,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Kanchenjunga Express
Exp,NFR,Kolkata Sealdah,Guwahati,06:35,04:30,21.91666667,30.0,975.0,44.5,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Kanchenjunga Express
SF,NWR,Ajmer Junction,Mumbai Dadar Western,19:20,12:50,17.5,20.0,976.0,55.8,S--W-F-,T,F,F,T,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Ajmer-Dadar SF Express
SF,NWR,Mumbai Dadar Western,Ajmer Junction,14:35,08:05,17.5,20.0,976.0,55.8,-M--T-S,F,T,F,F,T,F,T,SL 3A 2A,F,T,T,F,T,F,F,Dadar Ajmer Superfast Express
SF,WR,Bhuj,Mumbai Dadar Western,18:30,12:15,17.75,15.0,977.0,55.0,-M--T--,F,T,F,F,T,F,F,SL 3A 2A,F,T,T,F,T,F,F,Bhuj-Dadar Bi-weekly SF Express
SF,WR,Mumbai Dadar Western,Bhuj,23:55,17:40,17.75,15.0,977.0,55.0,--T--F-,F,F,T,F,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Dadar-Bhuj Bi-Weekly SF Express
Exp,WR,Okha,Mumbai Bandra Terminus,11:25,05:35,18.16666667,12.0,980.0,53.9,--T----,F,F,T,F,F,F,F,SL 2A,F,T,F,F,T,F,F,Okha - Bandra Terminus Weekly Special
Exp,WR,Mumbai Bandra Terminus,Okha,23:55,20:15,20.33333333,12.0,980.0,48.2,---W---,F,F,F,T,F,F,F,SL 2A,F,T,F,F,T,F,F,Bandra Terminus Okha Weekly Special
Exp,ECR,Danapur,Kamakhya,22:15,21:05,22.83333333,42.0,980.0,42.9,SMTW---,T,T,T,T,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Capital Express
Exp,ECR,Kamakhya,Danapur,05:00,04:50,23.83333333,41.0,980.0,41.1,--TWTF-,F,F,T,T,T,T,F,SL 3A 2A,F,T,T,F,T,F,F,Capital Express
Exp,SR,Mangalore Central,Chennai Egmore,06:50,05:05,22.25,51.0,983.0,44.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Mangalore Chennai Egmore Express
Exp,SR,Chennai Egmore,Mangalore Central,22:15,22:00,23.75,50.0,983.0,41.4,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Chennai Egmore-Mangalore Express
SF,ER,Rajendra Nagar Bihar,Delhi Anand Vihar Terminus,16:20,08:10,15.83333333,3.0,987.0,62.3,SMTWTFS,T,T,T,T,T,T,T,,F,F,F,F,F,F,F,Rajendra Nagar Anand Vihar(T) Jan Sadharan Express
SF,ER,Delhi Anand Vihar Terminus,Rajendra Nagar Bihar,15:20,08:00,16.66666667,3.0,987.0,59.2,SMTWTFS,T,T,T,T,T,T,T,,F,F,F,F,F,F,F,Anand Vihar(T) Rajendra Nagar Jan Sadharan Express
SF,ER,Gaya Junction,New Delhi,14:30,05:00,14.5,13.0,990.0,68.3,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Mahabodhi Express
SF,ER,New Delhi,Gaya Junction,14:10,05:50,15.66666667,13.0,990.0,63.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Mahabodhi Express
Mail,WR,Okha,Mumbai Central,12:25,07:40,19.25,29.0,990.0,51.4,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Saurashtra Mail
Mail,WR,Mumbai Central,Okha,20:25,16:00,19.58333333,28.0,990.0,50.6,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Saurashtra Mail
Exp,CR,Pune Junction,Bhuj,19:50,15:20,19.5,22.0,993.0,50.9,-M-----,F,T,F,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Pune-Bhuj Ahimsa Express
Exp,CR,Bhuj,Pune Junction,08:00,04:45,20.75,22.0,993.0,47.9,---W---,F,F,F,T,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Bhuj - Pune (Weekly) Ahimsa Express
Pass,NWR,Jodhpur Junction,Bhopal Junction,08:05,10:50,26.75,84.0,993.0,37.1,SMTWTFS,T,T,T,T,T,T,T,SL,F,F,F,F,T,F,F,Jodhpur Bhopal Passenger
Pass,NWR,Bhopal Junction,Jodhpur Junction,16:10,19:10,27,88.0,993.0,36.8,SMTWTFS,T,T,T,T,T,T,T,SL,F,F,F,F,T,F,F,Bhopal Jodhpur Passenger
Exp,SCR,Hyderabad Deccan Nampally,Korba,10:45,05:45,19,16.0,996.0,52.4,--T----,F,F,T,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Hyderabad-Korba Special
GR,WCR,Mumbai CST,Jabalpur Junction,13:30,06:00,16.5,12.0,997.0,60.4,--T---S,F,F,T,F,F,F,T,3A,F,F,T,F,F,F,F,Mumbai-Jabalpur Garib Rath Express
GR,WCR,Jabalpur Junction,Mumbai CST,19:30,12:15,16.75,12.0,997.0,59.5,-M---F-,F,T,F,F,F,T,F,3A,F,F,T,F,F,F,F,Jabalpur-CST Garib Rath Express
Exp,SCR,Shahu Maharaj Terminus,Hyderabad Deccan Nampally,07:30,06:45,23.25,33.0,998.0,42.9,-MT-TF-,F,T,T,F,T,T,F,SL 3A 2A,F,T,T,F,T,F,F,Shahu Maharaj T. Kolhapur - Hyderabad Special
Exp,SCR,Shahu Maharaj Terminus,Hyderabad Deccan Nampally,07:30,06:45,23.25,33.0,998.0,42.9,S--W---,T,F,F,T,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Kolhapur-Hyderabad BiWeekly Express
Exp,SCR,Hyderabad Deccan Nampally,Shahu Maharaj Terminus,23:10,22:45,23.58333333,33.0,998.0,42.3,-M---F-,F,T,F,F,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Hyderabad-Kolhapur BiWeekly Express
Exp,SCR,Hyderabad Deccan Nampally,Shahu Maharaj Terminus,23:10,22:45,23.58333333,33.0,998.0,42.3,S-TW--S,T,F,T,T,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Hyderabad - C.Shahu Maharaj T. Kolhapur Special
Exp,SCR,Korba,Hyderabad Deccan Nampally,08:00,04:45,20.75,18.0,999.0,48.1,---W---,F,F,F,T,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Korba-Hyderabad Special
Raj,ECR,Rajendra Nagar Bihar,New Delhi,19:00,07:35,12.58333333,4.0,1001.0,79.5,SMTWTFS,T,T,T,T,T,T,T,3A 2A 1A,T,T,T,F,F,F,F,Rajendra Nagar-New Delhi Rajdhani Express
Raj,ECR,New Delhi,Rajendra Nagar Bihar,17:10,06:00,12.83333333,4.0,1001.0,78.0,SMTWTFS,T,T,T,T,T,T,T,3A 2A 1A,T,T,T,F,F,F,F,New Delhi Rajendra Nagar Rajdhani Express
SF,ER,New Delhi,Rajendra Nagar Bihar,17:30,07:35,14.08333333,1.0,1001.0,71.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Sampoorna Kranti Express
SF,ER,Rajendra Nagar Bihar,New Delhi,17:35,08:35,15,1.0,1001.0,66.7,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Sampoorna Kranti Express
Exp,SECR,Indore Junction BG,Bilaspur Junction,16:50,17:25,24.58333333,66.0,1010.0,41.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Narmada Express
Exp,SECR,Bilaspur Junction,Indore Junction BG,09:55,10:40,24.75,71.0,1010.0,40.8,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Narmada Express
SF,NR,Ajmer Junction,Jammu Tawi,14:15,08:05,17.83333333,19.0,1017.0,57.0,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Pooja express
SF,NR,Jammu Tawi,Ajmer Junction,18:15,12:15,18,19.0,1017.0,56.5,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Pooja Express
SF,WR,Mumbai Bandra Terminus,Ajmer Junction,15:45,09:45,18,11.0,1017.0,56.5,S--W-F-,T,F,F,T,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Bandra-Udaipur SF Express Slip
SF,NWR,Ajmer Junction,Mumbai Bandra Terminus,20:30,14:30,18,12.0,1017.0,56.5,--T-T-S,F,F,T,F,T,F,T,SL 3A,F,F,T,F,T,F,F,Ajmer Bandra SF Express
SF,ER,Guwahati,Kolkata Howrah Junction,12:45,05:10,16.41666667,9.0,1020.0,62.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Saraighat Express
SF,ER,Kolkata Howrah Junction,Guwahati,15:50,09:30,17.66666667,9.0,1020.0,57.7,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Saraighat Express
SF,NR,Jammu Tawi,Kanpur Central,20:15,14:50,18.58333333,12.0,1026.0,55.2,--T----,F,F,T,F,F,F,F,SL 3A,F,F,T,F,T,F,F,Jammu Kanpur Express
SF,NR,Kanpur Central,Jammu Tawi,17:05,11:50,18.75,12.0,1026.0,54.7,---W---,F,F,F,T,F,F,F,SL 3A,F,F,T,F,T,F,F,Kanpur Jammu Express
GR,NER,Kolkata Chitpur,Guwahati,21:40,15:40,18,11.0,1027.0,57.1,S---T--,T,F,F,F,T,F,F,3A,F,F,T,F,F,F,F,Kolkata Guwahati Garib Rath
GR,NER,Guwahati,Kolkata Chitpur,21:00,15:00,18,12.0,1027.0,57.1,---W--S,F,F,F,T,F,F,T,3A,F,F,T,F,F,F,F,Guwahati -Kolkata Chitpur Garib Rath
Exp,SWR,Bangalore City Junction,Huzur Sahib Nanded,23:00,22:55,23.91666667,39.0,1030.0,43.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A 1A,T,F,T,F,T,F,F,Bangalore-Nanded Express
SF,WCR,New Delhi,Jabalpur Junction,14:05,07:15,17.16666667,17.0,1038.0,60.5,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Shridham Express
SF,WCR,Jabalpur Junction,New Delhi,17:45,11:40,17.91666667,17.0,1038.0,57.9,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Jabalpur-New Delhi Superfast Express
Exp,CR,Shahu Maharaj Terminus,Nagpur Junction,12:50,12:35,23.75,19.0,1038.0,43.7,-M---F-,F,T,F,F,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Kolhapur-Nagpur Exp.
Exp,CR,Nagpur Junction,Shahu Maharaj Terminus,15:00,15:25,24.41666667,19.0,1038.0,42.5,--T---S,F,F,T,F,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Nagpur-Kolhapur Express
Exp,SWR,Huzur Sahib Nanded,Bangalore City Junction,06:00,06:10,24.16666667,39.0,1042.0,43.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A 1A,T,F,T,F,T,F,F,Nanded-Bangalore Express
Exp,NER,Kolkata Shalimar,Gorakhpur Junction,20:25,16:20,19.91666667,11.0,1050.0,52.7,--T----,F,F,T,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Kolkata Shalimar-Gorakhpur Bhojpuri Express
Exp,NR,Chhindwara Junction,Delhi Sarai Rohilla,10:15,06:15,20,16.0,1050.0,52.5,-M---F-,F,T,F,F,F,T,F,SL 3A,F,F,T,F,T,F,F,Chhindwara Delhi SR (Biweekly) Kanhan valley Express
Exp,NR,Chhindwara Junction,Delhi Sarai Rohilla,10:15,06:15,20,17.0,1050.0,52.5,--T-T--,F,F,T,F,T,F,F,SL 3A,F,F,T,F,T,F,F,Patalkot Express
Exp,NER,Gorakhpur Junction,Kolkata Shalimar,13:40,09:55,20.25,11.0,1050.0,51.9,-M-----,F,T,F,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Bhojpuri Express
Exp,NR,Delhi Sarai Rohilla,Chhindwara Junction,12:20,09:50,21.5,17.0,1050.0,48.8,-M-W---,F,T,F,T,F,F,F,SL 3A,F,F,T,F,T,F,F,Patalkot Express
Exp,NR,Delhi Sarai Rohilla,Chhindwara Junction,12:20,09:50,21.5,16.0,1050.0,48.8,S---T--,T,F,F,F,T,F,F,SL 3A,F,F,T,F,T,F,F,Delhi SR Chhindwara Kanhan Valley Express
Mail,NCR,Gwalior Junction,Barauni Junction,11:45,13:05,25.33333333,44.0,1055.0,41.6,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Gwalior Barauni Mail
Mail,NCR,Barauni Junction,Gwalior Junction,18:45,21:00,26.25,45.0,1055.0,40.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Barauni-Gwalior Mail
Exp,SER,Kolkata Howrah Junction,Koraput,21:35,20:25,22.83333333,43.0,1057.0,46.3,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Samaleshwari Express
Exp,SER,Koraput,Kolkata Howrah Junction,06:45,06:25,23.66666667,41.0,1057.0,44.7,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Samaleshwari Express
SF,ECR,Muzaffarpur Junction,Delhi Anand Vihar Terminus,09:10,04:05,18.91666667,12.0,1060.0,56.0,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Sapt Kranti SF Express
SF,ECR,Delhi Anand Vihar Terminus,Muzaffarpur Junction,14:50,10:25,19.58333333,12.0,1060.0,54.1,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Sapt Kranti SF Express
GR,NR,Delhi Anand Vihar Terminus,Muzaffarpur Junction,21:10,17:55,20.75,10.0,1060.0,51.1,---W---,F,F,F,T,F,F,F,3A,F,F,T,F,F,F,F,Anand Vihar T.- Muzaffarpur Garib Rath
GR,ECR,Muzaffarpur Junction,Delhi Anand Vihar Terminus,15:15,12:25,21.16666667,10.0,1060.0,50.1,-----F-,F,F,F,F,F,T,F,3A,F,F,T,F,F,F,F,Muzaffarpur-Anand Vihar(T) Garib Rath Exp.
SF,NR,New Delhi,Islampur,20:10,13:55,17.75,25.0,1063.0,59.9,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Magadh Express
SF,NR,Islampur,New Delhi,16:10,11:45,19.58333333,25.0,1063.0,54.3,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Magadh Express
Exp,CR,Pune Junction,Veraval,19:50,16:40,20.83333333,23.0,1066.0,51.2,----T--,F,F,F,F,T,F,F,SL 3A 2A,F,T,T,F,T,F,F,Pune Veraval Express
Exp,CR,Veraval,Pune Junction,06:25,04:45,22.33333333,24.0,1066.0,47.7,------S,F,F,F,F,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Veraval Pune Express
Exp,NWR,Ajmer Junction,Sultanpur,16:05,12:35,20.5,10.0,1068.0,52.1,--T----,F,F,T,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Ajmer-Sultanpur Weekly Express
Exp,NWR,Sultanpur,Ajmer Junction,17:35,14:05,20.5,10.0,1068.0,52.1,---W---,F,F,F,T,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Sultanpur Ajmer Express
Exp,SWR,Vasco Da Gama,Chennai Central,14:30,11:55,21.41666667,22.0,1070.0,50.0,----T--,F,F,F,F,T,F,F,SL 3A 2A,F,T,T,F,T,F,F,Vasco-Chennai Express
Exp,SWR,Chennai Central,Vasco Da Gama,14:10,13:00,22.83333333,21.0,1070.0,46.9,-----F-,F,F,F,F,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Chennai Vasco Express
Exp,NER,Chhapra Junction,Durg Junction,07:20,07:30,24.16666667,42.0,1083.0,44.8,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Sarnath Express
Exp,NER,Durg Junction,Chhapra Junction,20:35,21:40,25.08333333,38.0,1083.0,43.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Sarnath Express
SKr,WR,Delhi Hazrat Nizamuddin,Ahmedabad Junction,14:05,06:35,16.5,8.0,1085.0,65.8,--T-T-S,F,F,T,F,T,F,T,SL 3A 2A,F,T,T,F,T,F,F,Gujarat Sampark Kranti Express
SKr,WR,Ahmedabad Junction,Delhi Hazrat Nizamuddin,17:20,10:40,17.33333333,8.0,1085.0,62.6,-M-W-F-,F,T,F,T,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Gujarat Sampark Kranti Express
Exp,SCR,Narasapur,Nagarsol,10:30,08:30,22,17.0,1086.0,49.4,--T--F-,F,F,T,F,F,T,F,SL 3A 2A,F,T,T,F,T,F,F,Narasapur-Nagarsol Express
Exp,SCR,Nagarsol,Narasapur,11:30,09:30,22,17.0,1086.0,49.4,---W--S,F,F,F,T,F,F,T,SL 3A 2A,F,T,T,F,T,F,F,Nagarsol Narsapur Express
Exp,NFR,Kamakhya,Gaya Junction,07:00,05:35,22.58333333,18.0,1091.0,48.3,-M-----,F,T,F,F,F,F,F,SL 3A,F,F,T,F,T,F,F,Kamakhya Gaya Weekly Express
Exp,NFR,Gaya Junction,Kamakhya,12:50,12:30,23.66666667,18.0,1091.0,46.1,--T----,F,F,T,F,F,F,F,SL 3A,F,F,T,F,T,F,F,Gaya Kamakhya Weekly Express
Exp,CR,Pune Junction,Jodhpur Junction,19:50,17:35,21.75,23.0,1094.0,50.3,S------,T,F,F,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Pune - Jodhpur (Weekly) Express
Exp,CR,Jodhpur Junction,Pune Junction,05:30,04:45,23.25,24.0,1094.0,47.1,--T----,F,F,T,F,F,F,F,SL 3A 2A,F,T,T,F,T,F,F,Jodhpur - Pune (Weekly) Express
Exp,SR,Chennai Egmore,Guruvayur,07:40,06:40,23,44.0,1100.0,47.8,SMTWTFS,T,T,T,T,T,T,T,2S SL 3A 2A,F,T,T,F,T,F,T,Chennai Egmore-Guruvayoor Express
Exp,SR,Guruvayur,Chennai Egmore,20:50,21:15,24.41666667,44.0,1100.0,45.1,SMTWTFS,T,T,T,T,T,T,T,2S SL 3A 2A,F,T,T,F,T,F,T,Guruvayur-Chennai Egmore Express
SF,ECR,New Delhi,Rajgir,13:15,10:10,20.91666667,30.0,1103.0,52.7,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A 1A,T,T,T,F,T,F,F,Shramjeevi Express
SF,ER,Rajgir,New Delhi,08:10,05:10,21,30.0,1103.0,52.5,SMTWTFS,T,T,T,T,T,T,T,2S SL 3A 2A 1A,T,T,T,F,T,F,T,Shramjeevi Express
Exp,NWR,Mumbai Bandra Terminus,Jaipur Junction,21:00,18:45,21.75,36.0,1106.0,50.9,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Aravalli Express
Exp,NWR,Jaipur Junction,Mumbai Bandra Terminus,09:00,06:45,21.75,36.0,1106.0,50.9,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Aravalli Express
Exp,NR,Muzaffarpur Junction,Old Delhi,04:15,04:50,24.58333333,27.0,1106.0,45.0,----T-S,F,F,F,F,T,F,T,SL 3A,F,F,T,F,T,F,F,Muzaffarpur-Old Delhi Sadbhavna Express
Exp,NR,Old Delhi,Muzaffarpur Junction,16:20,18:00,25.66666667,27.0,1106.0,43.1,--T-T--,F,F,T,F,T,F,F,SL 3A,F,F,T,F,T,F,F,Old Delhi-Muzaffarpur Sadbhavana Express
Exp,NWR,Kalka,Barmer,21:45,20:00,22.25,34.0,1117.0,50.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,Kalka - Barmer Chandigarh Express
Exp,?,Kalka,Barmer,21:45,20:00,22.25,34.0,1117.0,50.2,SMTWTFS,T,T,T,T,T,T,T,SL 3A 2A,F,T,T,F,T,F,F,KALKA BARMER Express Slip
Exp,NWR,Barmer,Kalka,06:45,05:50,23.08333333,34.0,1117.0,48.4,SMTWTFS,T,T,T,T,T,T,T,SL 3A,F,F,T,F,T,F,F,Barmer-Kalka Express
